CRRES EMIC wave events, their positions, and magnetospheric conditions
Data:
          orbit           year        yearday           xpos           ypos           zpos             ls            mlt           mlat     phase
            780           1991    162.0118103 -28415.2011719  13802.3066406  -8801.3974609      5.3504024     17.3593197     -7.0085621      main
            780           1991    162.0124969 -28558.5253906  13735.2568359  -8849.0185547      5.3687363     17.3737602     -7.0450158      main
            784           1991    163.6930542 -26746.4042969  14275.5195312  -8313.4257812      5.3539042     16.5883808    -11.9383802     quiet
            784           1991    163.6937561 -26901.0117188  14212.8125000  -8364.3750000      5.3745780     16.6056595    -11.9730597     quiet
            784           1991    163.6944427 -27055.6210938  14150.1044922  -8415.3242188      5.3952522     16.6229401    -12.0077400     quiet
            784           1991    163.6951447 -27210.2285156  14087.3974609  -8466.2734375      5.4159260     16.6402187    -12.0424194     quiet
            784           1991    163.6999969 -28250.3164062  13626.9785156  -8809.7734375      5.5546899     16.7577400    -12.2580395     quiet
            784           1991    163.7006989 -28392.9843750  13558.2998047  -8857.0009766      5.5735598     16.7740803    -12.2851801     quiet
            784           1991    163.7013855 -28535.6542969  13489.6210938  -8904.2275391      5.5924301     16.7904186    -12.3123198     quiet
            784           1991    163.7020874 -28678.3222656  13420.9423828  -8951.4550781      5.6113000     16.8067589    -12.3394604     quiet
            784           1991    163.7027740 -28820.9921875  13352.2636719  -8998.6816406      5.6301699     16.8230991    -12.3666000     quiet
            784           1991    163.9715271 -13095.7929688 -16767.8671875  -4541.8647461      3.6236601     22.2875996     -5.3861380 pre-onset
            784           1991    163.9722290 -12841.7685547 -16739.1015625  -4459.6328125      3.5900099     22.3206997     -5.3082623 pre-onset
            784           1991    163.9729156 -12587.7451172 -16710.3378906  -4377.4003906      3.5563600     22.3537998     -5.2303863 pre-onset
            784           1991    163.9736176 -12333.7216797 -16681.5742188  -4295.1679688      3.5227101     22.3868999     -5.1525102 pre-onset
            784           1991    163.9743042 -12070.3945312 -16640.1992188  -4209.6894531      3.4881420     22.4231606     -5.0662899 pre-onset
            784           1991    163.9750061 -11807.0683594 -16598.8242188  -4124.2109375      3.4535739     22.4594193     -4.9800701 pre-onset
            784           1991    163.9756927 -11543.7412109 -16557.4511719  -4038.7326660      3.4190061     22.4956799     -4.8938498 pre-onset
            784           1991    163.9763947 -11280.4150391 -16516.0761719  -3953.2543945      3.3844380     22.5319386     -4.8076301 pre-onset
            784           1991    163.9770813 -11017.0878906 -16474.7011719  -3867.7758789      3.3498700     22.5681992     -4.7214098 pre-onset
            785           1991    164.1020813 -23531.0488281  15354.1171875  -7269.2172852      4.8640022     16.7014999    -12.3578596  recovery
            785           1991    164.1027832 -23712.4453125  15307.3271484  -7328.4145508      4.8891478     16.7197990    -12.4017401  recovery
            785           1991    164.1034698 -23893.8417969  15260.5361328  -7387.6123047      4.9142938     16.7381001    -12.4456196  recovery
            785           1991    164.1041718 -24075.2382812  15213.7451172  -7446.8095703      4.9394398     16.7563992    -12.4895000  recovery
            785           1991    164.1048584 -24249.8613281  15162.6708984  -7503.9130859      4.9638038     16.7738800    -12.5318403  recovery
            785           1991    164.1055603 -24424.4843750  15111.5976562  -7561.0161133      4.9881678     16.7913589    -12.5741796  recovery
            785           1991    164.1062469 -24599.1054688  15060.5234375  -7618.1196289      5.0125322     16.8088398    -12.6165199  recovery
            794           1991    168.0625000 -39025.8671875  -1588.4031982 -12570.5214844      6.6997900     18.7726002     -8.8409595     quiet
            794           1991    168.0632019 -39021.5468750  -1687.8028564 -12570.1630859      6.7006240     18.7816601     -8.8509436     quiet
            794           1991    168.0638885 -39017.2265625  -1787.2025146 -12569.8046875      6.7014580     18.7907200     -8.8609276     quiet
            794           1991    168.0645905 -39012.9023438  -1886.6022949 -12569.4453125      6.7022920     18.7997799     -8.8709116     quiet
            794           1991    168.0652771 -39008.5820312  -1986.0019531 -12569.0869141      6.7031260     18.8088398     -8.8808956     quiet
            794           1991    168.0659790 -39004.2617188  -2085.4016113 -12568.7285156      6.7039599     18.8178997     -8.8908796     quiet
            794           1991    168.0666656 -38995.8867188  -2184.5810547 -12567.0644531      6.7043481     18.8269405     -8.9004536     quiet
            794           1991    168.0673676 -38987.5078125  -2283.7604980 -12565.4003906      6.7047362     18.8359795     -8.9100275     quiet
            794           1991    168.0680542 -38979.1328125  -2382.9401855 -12563.7373047      6.7051239     18.8450203     -8.9196024     quiet
            794           1991    168.0687561 -38970.7539062  -2482.1196289 -12562.0732422      6.7055120     18.8540592     -8.9291763     quiet
            794           1991    168.0694427 -38962.3789062  -2581.2990723 -12560.4091797      6.7059002     18.8631001     -8.9387503     quiet
            794           1991    168.0701447 -38949.9570312  -2680.2124023 -12557.4394531      6.7058439     18.8721409     -8.9479160     quiet
            796           1991    168.7944489 -26566.7421875  13727.0927734  -8429.9316406      5.1205101     16.6120605     -6.5713639 pre-onset
            796           1991    168.7951355 -26727.2734375  13663.7919922  -8482.1142578      5.1412702     16.6296806     -6.6071520 pre-onset
            796           1991    168.7958374 -26887.8066406  13600.4912109  -8534.2978516      5.1620302     16.6473007     -6.6429400 pre-onset
            796           1991    168.7965240 -27042.0625000  13534.0117188  -8584.4892578      5.1820021     16.6643200     -6.6752481 pre-onset
            796           1991    168.7972260 -27196.3183594  13467.5322266  -8634.6806641      5.2019739     16.6813412     -6.7075562 pre-onset
            796           1991    168.7979126 -27350.5722656  13401.0517578  -8684.8710938      5.2219462     16.6983604     -6.7398639 pre-onset
            796           1991    168.7986145 -27504.8281250  13334.5722656  -8735.0625000      5.2419181     16.7153816     -6.7721720 pre-onset
            796           1991    168.7993011 -27659.0839844  13268.0927734  -8785.2539062      5.2618899     16.7324009     -6.8044801 pre-onset
            796           1991    168.8000031 -27807.2265625  13198.6816406  -8833.5000000      5.2809620     16.7488613     -6.8334599 pre-onset
            796           1991    168.8006897 -27955.3691406  13129.2705078  -8881.7460938      5.3000340     16.7653198     -6.8624401 pre-onset
            796           1991    168.8013916 -28103.5097656  13059.8583984  -8929.9912109      5.3191061     16.7817802     -6.8914199 pre-onset
            796           1991    168.8020782 -28251.6523438  12990.4472656  -8978.2373047      5.3381782     16.7982388     -6.9204001 pre-onset
            796           1991    168.8027802 -28399.7949219  12921.0361328  -9026.4833984      5.3572502     16.8146992     -6.9493799 pre-onset
            796           1991    168.8034668 -28541.9921875  12848.9179688  -9072.8398438      5.3754864     16.8306599     -6.9754920 pre-onset
            796           1991    168.8041687 -28684.1894531  12776.7998047  -9119.1962891      5.3937221     16.8466206     -7.0016041 pre-onset
            796           1991    168.8048553 -28826.3886719  12704.6826172  -9165.5527344      5.4119582     16.8625793     -7.0277157 pre-onset
            796           1991    168.8055573 -28968.5859375  12632.5644531  -9211.9091797      5.4301939     16.8785400     -7.0538278 pre-onset
            796           1991    168.8062439 -29110.7832031  12560.4462891  -9258.2656250      5.4484301     16.8945007     -7.0799398 pre-onset
            796           1991    168.8069458 -29247.1855469  12485.8261719  -9302.7792969      5.4658542     16.9099808     -7.1032858 pre-onset
            796           1991    168.8076324 -29383.5878906  12411.2050781  -9347.2919922      5.4832783     16.9254608     -7.1266317 pre-onset
            796           1991    168.8125000 -30315.7500000  11879.6005859  -9651.6962891      5.6020622     17.0321388     -7.2804379 pre-onset
            796           1991    168.8132019 -30446.4882812  11802.6650391  -9694.4121094      5.6186900     17.0471992     -7.3013802 pre-onset
            796           1991    168.8138885 -30571.7031250  11723.5859375  -9735.3623047      5.6345439     17.0618591     -7.3200684 pre-onset
            796           1991    168.8145905 -30696.9179688  11644.5068359  -9776.3115234      5.6503978     17.0765190     -7.3387561 pre-onset
            796           1991    168.8152771 -30822.1328125  11565.4267578  -9817.2617188      5.6662521     17.0911808     -7.3574443 pre-onset
            796           1991    168.8159790 -30947.3476562  11486.3476562  -9858.2109375      5.6821060     17.1058407     -7.3761320 pre-onset
            796           1991    168.8166656 -31072.5625000  11407.2685547  -9899.1611328      5.6979599     17.1205006     -7.3948202 pre-onset
            796           1991    168.8173676 -31192.3710938  11326.2041016  -9938.3906250      5.7130599     17.1347809     -7.4114079 pre-onset
